"","NameBankID","EOLID","NameFound","NameConfirmed","Titles"
"445","3475158","5184842","Pereskia sacharosa","Pereskia sacharosa",NA
"446","3475153","5184855","Pereskia weberiana","Pereskia weberiana",NA
"447","448666","4228","CACTACEAE","Cactaceae",NA
"448","","60426","Pereskia","Pereskia P. Mill.",NA
"449","3475159","5184811","Pereskia guamacho","Pereskia guamacho",NA
"450","","","Plantarum","",NA
"451","","","Francis","",NA
"452","9022265","5178302","Opuniia rosea","Opuntia rosea DC.",NA
"453","","60426","Pereskia","Pereskia P. Mill.",NA
"454","3475157","5184797","Pereskia bleo","Pereskia bleo",NA
"455","","5184800","Pereskia colombiana","Pereskia colombiana Britton & J. N. Rose",NA
"456","9020477","","Pereskia panamensis","Pereskia panamensis",NA
"457","9115886","","Pereskia rosea","Pereskia rosea",NA
"458","9115601","5184849","Pereskia tampicana","Pereskia tampicana F.A.C. Weber",NA
"459","9485279","","Pereskia zinniaeflora","Pereskia zinniaeflora",NA
"460","448666","4228","CACTACEAE","Cactaceae",NA
"461","","","Francis","",NA
"462","","60426","Pereskia","Pereskia P. Mill.",NA
"463","3475157","5184797","Pereskia bleo","Pereskia bleo",NA
"464","2646211","479163","Pereskia grandifolia","Pereskia grandifolia",NA
"465","9020477","","Pereskia panamensis","Pereskia panamensis",NA
"466","","60741","Hibiscus","Hibiscus L.",NA
"467","2782019","11210671","Hibiscus esculentus","Hibiscus esculentus",NA
"468","","60426","Pereskia","Pereskia P. Mill.",NA
"469","3475148","5184795","Pereskia bahiensis","Pereskia bahiensis",NA
"470","2646211","479163","Pereskia grandifolia","Pereskia grandifolia",NA
"471","","","Rio das","",NA
"472","","60426","Pereskia","Pereskia P. Mill.",NA
"473","3475148","5184795","Pereskia bahiensis","Pereskia bahiensis",NA
"474","3475157","5184797","Pereskia bleo","Pereskia bleo",NA
"475","2646211","479163","Pereskia grandifolia","Pereskia grandifolia",NA
"476","9485279","","Pereskia zinniaeflora","Pereskia zinniaeflora",NA
"477","","60426","Pereskia","Pereskia P. Mill.",NA
"478","2646211","479163","Pereskia grandifolia","Pereskia grandifolia",NA
"479","1841363","5194690","Pereskiopsis","Pereskiopsis",NA
"480","9053994","","Pereskiopsis chapistle","Pereskiopsis chapistle",NA
"481","","60426","Pereskia","Pereskia P. Mill.",NA
"482","2646211","479163","Pereskia grandifolia","Pereskia grandifolia",NA
"483","1841363","5194690","Pereskiopsis","Pereskiopsis",NA
"484","9053994","","Pereskiopsis chapistle","Pereskiopsis chapistle",NA
"485","","60426","Pereskia","Pereskia P. Mill.",NA
"486","2646211","479163","Pereskia grandifolia","Pereskia grandifolia",NA
"487","5789999","5184814","Pereskia horrida","Pereskia horrida",NA
"488","9485279","","Pereskia zinniaeflora","Pereskia zinniaeflora",NA
"489","","60426","Pereskia","Pereskia P. Mill.",NA
"490","3475150","","Pereskia cubensis","Pereskia cubensis",NA
"491","4310918","","PRODROMUS","Prodromus",NA
"492","","15112","Torreya","Torreya Arn.",NA
"493","3413694","5280550","Vigia","Vigia",NA
"494","","","(Linnaeus","",NA
"495","4550325","","Gonaives","Gonaives",NA
"496","4461462","","Hispaniola","Hispaniola",NA
"497","4221582","","Linnaeus","Linnaeus",NA
"498","","60426","Pereskia","Pereskia P. Mill.",NA
"499","5778329","5184837","Pereskia portulacifolia","Pereskia portulacifolia",NA
"500","5964453","11856433","Cereeae","Cereeae",NA
"501","3474967","2876515","Grusonia","Grusonia",NA
"502","4935278","13232751","Harrisia","Harrisia",NA
"503","2646283","60789","Hylocereus","Hylocereus",NA
"504","1841346","5197070","Maihuenia","Maihuenia",NA
"505","3474947","2876143","Nopalea","Nopalea",NA
"506","2646159","11255298","Opuntia","Opuntia",NA
"507","9533197","","Opuntieae","Opuntieae",NA
"508","","60426","Pereskia","Pereskia P. Mill.",NA
"509","10580138","","Pereskia affinis","Pereskia affinis",NA
"510","3475156","","Pereskia conzattii","Pereskia conzattii",NA
"511","10580143","","Pereskia cruenta","Pereskia cruenta",NA
"512","5954043","5184809","Pereskia grandiflora","Pereskia grandiflora",NA
"513","10580144","","Pereskia grandispina","Pereskia grandispina",NA
"514","10580145","","Pereskia haageana","Pereskia haageana",NA
"515","5778329","5184837","Pereskia portulacifolia","Pereskia portulacifolia",NA
"516","","","Pereskieae","",NA
"517","1841363","5194690","Pereskiopsis","Pereskiopsis",NA
"518","1841362","5195082","Pterocactus","Pterocactus",NA
"519","2610994","110900","Salina","Salina",NA
"520","1841359","5196305","Tacinga","Tacinga",NA
"521","2646159","11255298","Opuntia","Opuntia",NA
"522","","","P. porleri","",NA
"523","","","P. rolundifolia","",NA
"524","","60426","Pereskia","Pereskia P. Mill.",NA
"525","","","Pereskia aquosa","",NA
"526","","","Pereskia diguetii","",NA
"527","","","Pereskia kellermanii","",NA
"528","9115863","","Pereskia pititache","Pereskia pititache",NA
"529","727113","415870","Pereskia velutina","Parkia velutina Benoist",NA
"530","1841363","5194690","Pereskiopsis","Pereskiopsis",NA
"531","3475164","","Pereskiopsis velutina","Pereskiopsis velutina",NA
"532","448666","4228","CACTACEAE","Cactaceae",NA
"533","","","Opuniia diguetii","Opuntia diguetii F.A.C. Weber",NA
"534","9054302","","Opuniia golziana","Opuntia golziana",NA
"535","","60426","Pereskia","Pereskia P. Mill.",NA
"536","1841363","5194690","Pereskiopsis","Pereskiopsis",NA
"537","3475164","","Pereskiopsis velutina","Pereskiopsis velutina",NA
"538","9053975","","Opuntia chapistle","Opuntia chapistle",NA
"539","9053949","","Opuntia rotundifolia","Opuntia rotundifolia",NA
"540","","60426","Pereskia","Pereskia P. Mill.",NA
"541","9053935","5184840","Pereskia rotundifolia","Pereskia rotundifolia DC.",NA
"542","1841363","5194690","Pereskiopsis","Pereskiopsis",NA
"543","9053994","","Pereskiopsis chapistle","Pereskiopsis chapistle",NA
"544","5766462","5194697","Pereskiopsis diguetii","Pereskiopsis diguetii",NA
"545","","","Pereskiopsis opuntiae","",NA
"546","9053975","","Opuntia chapistle","Opuntia chapistle",NA
"547","9053949","","Opuntia rotundifolia","Opuntia rotundifolia",NA
"548","","60426","Pereskia","Pereskia P. Mill.",NA
"549","9053935","5184840","Pereskia rotundifolia","Pereskia rotundifolia DC.",NA
"550","1841363","5194690","Pereskiopsis","Pereskiopsis",NA
"551","9053994","","Pereskiopsis chapistle","Pereskiopsis chapistle",NA
"552","5766462","5194697","Pereskiopsis diguetii","Pereskiopsis diguetii",NA
"553","","","Pereskiopsis opuntiae","",NA
"554","2646159","11255298","Opuntia","Opuntia",NA
"555","9118277","","Opuntia pititache","Opuntia pititache",NA
"556","9054341","","Opuntia spathulata","Opuntia spathulata",NA
"557","8381754","","Pereskia calandriniaefolia","Pereskia calandriniaefolia",NA
"558","10580141","","Pereskia crassicaulis","Pereskia crassicaulis",NA
"559","9115863","","Pereskia pititache","Pereskia pititache",NA
"560","9054318","","Pereskia spathulata","Pereskia spathulata",NA
"561","1841363","5194690","Pereskiopsis","Pereskiopsis",NA
"562","5766458","5194692","Pereskiopsis aquosa","Pereskiopsis aquosa",NA
"563","","5194701","Pereskiopsis pititache","Pereskiopsis pititache (Karw. ex Pfeiff.) Britton & J. N. Rose",NA
"564","","","Zuccarini","",NA
"565","448666","4228","CACTACEAE","Cactaceae",NA
"566","2646159","11255298","Opuntia","Opuntia",NA
"567","3474987","5177663","Opuntia chaffeyi","Opuntia chaffeyi",NA
"568","1841363","5194690","Pereskiopsis","Pereskiopsis",NA
"569","3475163","5194699","Pereskiopsis kellermanii","Pereskiopsis kellermanii",NA
"570","","","Phanerogamarum","",NA
"571","3475171","5195093","Ptcrocactus kuntzei","Pterocactus kuntzei",NA
"572","1841362","5195082","Pterocactus","Pterocactus",NA
"573","","","T. von","",NA
"574","2646159","11255298","Opuntia","Opuntia",NA
"575","","","P. fischeri","",NA
"576","","","P. hickenii","",NA
"577","","","P. pumilus","",NA
"578","","","P. tuberosus","",NA
"579","1841362","5195082","Pterocactus","Pterocactus",NA
"580","3475175","5195088","Pterocactus fischeri","Pterocactus fischeri",NA
"581","5787199","5195090","Pterocactus hickenii","Pterocactus hickenii",NA
"582","4237439","114339","Mendoza","Mendoza",NA
"583","2646159","11255298","Opuntia","Opuntia",NA
"584","9226140","","Opuntia tuberosa","Opuntia tuberosa",NA
"585","","","Polyommatus kuntzei","",NA
"586","1841362","5195082","Pterocactus","Pterocactus",NA
"587","3475171","5195093","Pterocactus kuntzei","Pterocactus kuntzei",NA
"588","3475173","","Pterocactus pumilus","Pterocactus pumilus",NA
"589","3475170","5195101","Pterocactus tuberosus","Pterocactus tuberosus",NA
"590","4221582","","Linnaeus","Linnaeus",NA
"591","3474947","2876143","Nopalea","Nopalea",NA
"592","5786450","5186893","Nopalea guatemalensis","Nopalea guatemalensis",NA
"593","","5186895","Nopalea inaperta","Nopalea inaperta Schott ex Griffiths",NA
"594","3475092","5178037","Nopalea lutea","Nopalea lutea",NA
"595","9095403","","Nopalea moniliformis","Nopalea moniliformis",NA
"596","2646159","11255298","Opuntia","Opuntia",NA
"597","","","Opuntia alpina","",NA
"598","2646169","593344","Opuntia cochenillifera","Opuntia cochenillifera",NA
"599","2646206","590332","Opuntia moniliformis","Opuntia moniliformis",NA
"600","5787019","","Opuntia platyacantha","Opuntia platyacantha",NA
"601","9226140","","Opuntia tuberosa","Opuntia tuberosa",NA
"602","","","P. dccipiens","",NA
"603","10580399","","Pterocacius kunizei","Pterocactus kuntze",NA
"604","10580399","","Pterocactiis kuntzei","Pterocactus kuntze",NA
"605","1842095","","Pterocactvis tuberosus","Pterocactus tuberosus Pfeiff.",NA
"606","","","Spegazzini","",NA
"607","448666","4228","CACTACEAE","Cactaceae",NA
"608","4221582","","Linnaeus","Linnaeus",NA
"609","","","N. gualemalensis","",NA
"610","","","N. lulca","",NA
"611","3474947","2876143","Nopalea","Nopalea",NA
"612","","5186886","Nopalea auberi","Nopalea auberi (Pfeiff.) Salm-Dyck",NA
"613","2784518","593344","Nopalea cochenillifera","Nopalea cochenillifera",NA
"614","5774136","5186890","Nopalea dejecta","Nopalea dejecta",NA
"615","5766323","5186892","Nopalea gaumeri","Nopalea gaumeri",NA
"616","","5186895","Nopalea inaperta","Nopalea inaperta Schott ex Griffiths",NA
"617","5766327","5186896","Nopalea karwinskiana","Nopalea karwinskiana",NA
"618","2646169","593344","Opuntia cochenillifera","Opuntia cochenillifera",NA
"619","9049417","","Opuntia magnifolia","Opuntia magnifolia",NA
"620","10579839","","Opuntia mexicana","Opuntia mexicana",NA
"621","","5186886","Nopalea auberi","Nopalea auberi (Pfeiff.) Salm-Dyck",NA
"622","5774136","5186890","Nopalea dejecta","Nopalea dejecta",NA
"623","","5186886","Nopalea auberi","Nopalea auberi (Pfeiff.) Salm-Dyck",NA
"624","5774136","5186890","Nopalea dejecta","Nopalea dejecta",NA
"625","","","Dillenius","",NA
"626","","","Martius","",NA
"627","5786450","5186893","Nopalea guatemalensis","Nopalea guatemalensis",NA
"628","3475092","5178037","Nopalea lutea","Nopalea lutea",NA
"629","","","Opimtia cochenillijera","",NA
"630","2646159","11255298","Opuntia","Opuntia",NA
"631","448666","4228","CACTACEAE","Cactaceae",NA
"632","3474947","2876143","Nopalea","Nopalea",NA
"633","5774136","5186890","Nopalea dejecta","Nopalea dejecta",NA
"634","2682708","72140","Addisonia","Addisonia",NA
"635","3474947","2876143","Nopalea","Nopalea",NA
"636","","5186886","Nopalea auberi","Nopalea auberi (Pfeiff.) Salm-Dyck",NA
"637","5774136","5186890","Nopalea dejecta","Nopalea dejecta",NA
"638","5766323","5186892","Nopalea gaumeri","Nopalea gaumeri",NA
"639","5764992","5177579","Opuntia auberi","Opuntia auberi",NA
"640","5786569","5177743","Opuntia dejecta","Opuntia dejecta",NA
"641","10579763","","Opuntia diffusa","Opuntia diffusa",NA
"642","448666","4228","CACTACEAE","Cactaceae",NA
"643","3474947","2876143","Nopalea","Nopalea",NA
"644","","5186886","Nopalea auberi","Nopalea auberi (Pfeiff.) Salm-Dyck",NA
"645","","5186895","Nopalea inaperta","Nopalea inaperta Schott ex Griffiths",NA
"646","","","O. nopalilla","",NA
"647","2646159","11255298","Opuntia","Opuntia",NA
"648","5783871","5177985","Opuntia karwinskiana","Opuntia karwinskiana",NA
"649","1841359","5196305","Tacinga","Tacinga",NA
"650","3475240","5196309","Tacinga funalis","Tacinga funalis",NA
"651","","5186886","Nopalea auberi","Nopalea auberi (Pfeiff.) Salm-Dyck",NA
"652","1841359","5196305","Tacinga","Tacinga",NA
"653","","5186886","Nopalea auberi","Nopalea auberi (Pfeiff.) Salm-Dyck",NA
"654","1841359","5196305","Tacinga","Tacinga",NA
"655","","5455803","Catinga","Catinga Aubl.",NA
"656","3474947","2876143","Nopalea","Nopalea",NA
"657","2646159","11255298","Opuntia","Opuntia",NA
"658","1841359","5196305","Tacinga","Tacinga",NA
"659","3475240","5196309","Tacinga funalis","Tacinga funalis",NA
"660","1841346","5197070","Maihuenia","Maihuenia",NA
"661","5772887","","Maihuenia valentinii","Maihuenia valentinii",NA
"662","2646159","11255298","Opuntia","Opuntia",NA
"663","5846560","","Opuntia poeppigii","Opuntia poeppigii",NA
"664","","60426","Pereskia","Pereskia P. Mill.",NA
"665","2657197","62073","Linnaea","Linnaea",NA
"666","","","M. tehiielches","",NA
"667","1841346","5197070","Maihuenia","Maihuenia",NA
"668","5772879","","Maihuenia brachydelphys","Maihuenia brachydelphys",NA
"669","5786074","11856770","Maihuenia patagonica","Maihuenia patagonica",NA
"670","5772889","","Maihuenia philippii","Maihuenia philippii",NA
"671","3474826","6359455","Maihuenia poeppigii","Maihuenia poeppigii",NA
"672","9109851","","Maihuenia tehuelches","Maihuenia tehuelches",NA
"673","5772887","","Maihuenia valentinii","Maihuenia valentinii",NA
"674","5846548","","Opuntia maihuen","Opuntia maihuen",NA
"675","5772885","","Opuntia patagonica","Opuntia patagonica",NA
"676","","","Opuntia philippii","",NA
"677","5846560","","Opuntia poeppigii","Opuntia poeppigii",NA
"678","8720254","","Pereskia philippii","Pereskia philippii",NA
"679","9510417","","Pereskia poeppigii","Pereskia poeppigii",NA
"680","2657197","62073","Linnaea","Linnaea",NA
"681","","","M. tehiielches","",NA
"682","1841346","5197070","Maihuenia","Maihuenia",NA
"683","5772879","","Maihuenia brachydelphys","Maihuenia brachydelphys",NA
"684","5786074","11856770","Maihuenia patagonica","Maihuenia patagonica",NA
"685","5772889","","Maihuenia philippii","Maihuenia philippii",NA
"686","3474826","6359455","Maihuenia poeppigii","Maihuenia poeppigii",NA
"687","9109851","","Maihuenia tehuelches","Maihuenia tehuelches",NA
"688","5772887","","Maihuenia valentinii","Maihuenia valentinii",NA
"689","5846548","","Opuntia maihuen","Opuntia maihuen",NA
"690","5772885","","Opuntia patagonica","Opuntia patagonica",NA
"691","","","Opuntia philippii","",NA
"692","5846560","","Opuntia poeppigii","Opuntia poeppigii",NA
"693","8720254","","Pereskia philippii","Pereskia philippii",NA
"694","9510417","","Pereskia poeppigii","Pereskia poeppigii",NA
"695","3474957","","Cactodendron","Cactodendron",NA
"696","3474968","2876551","Consolea","Consolea",NA
"697","612440","11255528","Consolea rubescens","Consolea rubescens (Salm-Dyck ex DC.) Lem.",NA
"698","3474966","","Ficindica","Ficindica",NA
"699","4221582","","Linnaeus","Linnaeus",NA
"700","1841346","5197070","Maihuenia","Maihuenia",NA
"701","3474947","2876143","Nopalea","Nopalea",NA
"702","2646159","11255298","Opuntia","Opuntia",NA
"703","618736","11255406","Opuntia arborescens","Opuntia arborescens Engelm.",NA
"704","","","Opuntia catacantha","",NA
"705","2646172","479484","Opuntia ficus-indica","Opuntia ficus-indica",NA
"706","","8717767","Opuntia opuntia","Opuntia opuntia (L.) H. Karst.",NA
"707","2646202","589749","Opuntia whipplei","Opuntia whipplei",NA
"708","1841363","5194690","Pereskiopsis","Pereskiopsis",NA
"709","3474953","5196322","Tephrocactus","Tephrocactus",NA
"710","10580747","","Tephrocactus diadematus","Tephrocactus diadematus",NA
"711","","","Fulgidae","",NA
"712","2646159","11255298","Opuntia","Opuntia",NA
"713","3474953","5196322","Tephrocactus","Tephrocactus",NA
"714","3474965","2876494","Cylindropuntia","Cylindropuntia",NA
"715","","","O. galapageia","",NA
"716","2646159","11255298","Opuntia","Opuntia",NA
"717","5790462","15600236","Opuntia galapageia","Opuntia galapageia",NA
"718","","","Selispinae","",NA
"719","","","Sulphureae","",NA
"720","","","Torlispinae","",NA
"721","448666","4228","CACTACEAE","Cactaceae",NA
"722","3474965","2876494","Cylindropuntia","Cylindropuntia",NA
"723","2646159","11255298","Opuntia","Opuntia",NA
"724","2646190","592867","Opuntia ramosissima","Opuntia ramosissima",NA
"725","9054385","","Opuntia tessellata","Opuntia tessellata",NA
"726","9015065","","Opuntia tessellata cristata","Opuntia tessellata cristata",NA
"727","448666","4228","CACTACEAE","Cactaceae",NA
"728","3474965","2876494","Cylindropuntia","Cylindropuntia",NA
"729","2646159","11255298","Opuntia","Opuntia",NA
"730","2646190","592867","Opuntia ramosissima","Opuntia ramosissima",NA
"731","9054385","","Opuntia tessellata","Opuntia tessellata",NA
"732","9015065","","Opuntia tessellata cristata","Opuntia tessellata cristata",NA
"733","448666","4228","CACTACEAE","Cactaceae",NA
"734","","","Icpiocaulis laetevircns","",NA
"735","4407365","110089","Mortola","Mortola",NA
"736","2646159","11255298","Opuntia","Opuntia",NA
"737","5766411","","Opuntia tesajo","Opuntia tesajo",NA
"738","","5178468","Opuntia vaginata","Opuntia vaginata Engelm.",NA
"739","","","Optuitia moriolensis","",NA
"740","2646161","477831","Opuntia arbuscula","Opuntia arbuscula",NA
"741","2646177","595944","Opuntia kleiniae","Opuntia kleiniae",NA
"742","448666","4228","CACTACEAE","Cactaceae",NA
"743","2646159","11255298","Opuntia","Opuntia",NA
"744","2646161","477831","Opuntia arbuscula","Opuntia arbuscula",NA
"745","3879192","589917","Opuntia congesta","Opuntia congesta",NA
"746","3879194","398887","Opuntia neoarbuscula","Opuntia neoarbuscula",NA
